Repository,File Name,Class,Level,Start Line,Start Column,Stop Line,Stop Column
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,map,A2,5,5,5,5
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,arguments,A2,5,8,14,5
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,anonymousFunction,A1,5,9,14,4
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,arrowFunctionParameters,A1,5,9,5,16
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,formalParameterList,A1,5,10,5,10
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,varModifier,A1,6,6,6,6
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,variableDeclaration,A1,6,12,6,46
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,objectLiteral,A1,6,12,6,42
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,propertyAssignment,B1,6,14,6,14
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,propertyAssignment,B1,6,26,6,26
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,propertyAssignment,B1,6,33,6,33
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,returnStatement,A1,7,6,13,7
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,join,A1,15,5,15,5
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,arguments,A2,15,9,15,12
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,stringLiteral,A1,15,10,15,10
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/displayFollowers.js,exportStatement,B1,19,0,19,15
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,importStatement,B1,1,0,1,27
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,importStatement,B1,2,0,2,29
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,importStatement,B1,3,0,3,21
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,importStatement,B1,4,0,4,27
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,5,0,5,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,5,6,5,56
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,querySelector,A1,5,23,5,23
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,5,36,5,56
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,5,37,5,37
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,6,0,6,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,6,6,6,60
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,querySelector,A1,6,30,6,30
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,6,43,6,60
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,6,44,6,44
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,8,0,8,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,8,4,8,12
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,9,0,9,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,9,4,9,13
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arrayLiteral,A1,9,12,9,13
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,elementList,A2,9,13,9,12
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,11,0,11,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,11,6,14,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,anonymousFunction,A1,11,16,14,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arrowFunctionParameters,A1,11,16,11,17
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,12,18,12,31
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,13,16,13,43
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,16,0,16,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,16,6,21,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,anonymousFunction,A1,16,13,21,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arrowFunctionParameters,A1,16,19,16,20
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,varModifier,A1,17,2,17,2
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,variableDeclaration,A1,17,8,17,41
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,17,40,17,41
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,textContent,A1,18,8,18,8
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,18,22,18,22
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,19,18,19,28
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,20,9,20,10
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,addEventListener,A1,23,13,23,13
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,23,29,41,1
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,23,30,23,30
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,anonymousFunction,A1,23,39,41,0
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,formalParameterList,A1,23,49,23,49
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,24,2,24,52
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,24,33,24,49
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,24,34,24,34
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,returnStatement,A1,24,52,24,52
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,25,2,27,2
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,25,33,25,44
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,25,34,25,34
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,parseInt,A2,26,12,26,12
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,26,20,26,43
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,28,2,33,2
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,28,33,28,44
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,28,34,28,34
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,30,4,32,4
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,length,A1,30,22,30,22
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,34,2,39,2
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,34,33,34,44
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,34,34,34,34
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,ifStatement,A1,36,4,38,4
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,length,A1,37,20,37,20
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,40,9,40,10
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,addEventListener,A1,43,7,43,7
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,arguments,A2,43,23,43,36
javascript-basic-projects,dataset/javascript-basic-projects/27-pagination/final/app.js,stringLiteral,A1,43,24,43,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,comment,A1,1,0,1,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,comment,A1,5,0,5,18
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,2,0,2,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,3,0,3,33
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,4,0,4,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,6,0,6,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,7,0,7,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,8,0,8,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/index.js,importStatement,B1,9,0,9,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,importStatement,B1,2,0,2,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,variableDeclaration,A1,4,6,4,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,anonymousFunction,A1,4,23,4,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,arrowFunctionParameters,A1,4,23,4,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,objectLiteral,A1,4,29,4,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/companies.js,exportStatement,B1,6,0,6,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,importStatement,B1,2,0,2,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,variableDeclaration,A1,4,6,4,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,anonymousFunction,A1,4,19,4,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,arrowFunctionParameters,A1,4,19,4,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,objectLiteral,A1,4,25,4,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/price.js,exportStatement,B1,6,0,6,25
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,importStatement,B1,2,0,2,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,variableDeclaration,A1,3,6,3,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,anonymousFunction,A1,3,20,3,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,arrowFunctionParameters,A1,3,20,3,21
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,objectLiteral,A1,3,26,3,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/filters/search.js,exportStatement,B1,5,0,5,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/toggleSidebar.js,importStatement,B1,1,0,1,39
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,importStatement,B1,1,0,1,59
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,varModifier,A1,2,0,2,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,variableDeclaration,A1,2,4,2,13
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,arrayLiteral,A1,2,12,2,13
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,elementList,A2,2,13,2,12
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,variableDeclaration,A1,3,6,3,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,anonymousFunction,A1,3,19,3,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,arrowFunctionParameters,A1,3,19,3,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,objectLiteral,A1,3,25,3,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,variableDeclaration,A1,4,6,4,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,anonymousFunction,A1,4,20,4,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,arrowFunctionParameters,A1,4,20,4,21
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,objectLiteral,A1,4,26,4,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/store.js,exportStatement,B1,5,0,5,41
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,importStatement,B1,2,0,2,47
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,variableDeclaration,A1,3,6,3,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,anonymousFunction,A1,3,16,3,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,arrowFunctionParameters,A1,3,16,3,17
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,objectLiteral,A1,3,22,3,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/displayProducts.js,exportStatement,B1,5,0,5,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,exportStatement,B1,3,0,3,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,varModifier,A1,3,7,3,7
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,variableDeclaration,A1,3,13,3,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,anonymousFunction,A1,3,24,3,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,arrowFunctionParameters,A1,3,24,3,25
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/toggleCart.js,objectLiteral,A1,3,30,3,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,comment,A1,1,0,1,8
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,comment,A1,11,0,11,11
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,importStatement,B1,2,0,7,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,importStatement,B1,8,0,8,42
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,importStatement,B1,9,0,9,41
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,importStatement,B1,10,0,10,44
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,exportStatement,B1,13,0,13,33
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,varModifier,A1,13,7,13,7
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,variableDeclaration,A1,13,13,13,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,anonymousFunction,A1,13,25,13,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,arrowFunctionParameters,A1,13,25,13,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/setupCart.js,objectLiteral,A1,13,31,13,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,importStatement,B1,1,0,1,53
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,variableDeclaration,A1,3,6,3,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,anonymousFunction,A1,3,21,3,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,arrowFunctionParameters,A1,3,21,3,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,objectLiteral,A1,3,27,3,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/cart/addToCartDOM.js,exportStatement,B1,5,0,5,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,1,0,1,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,2,0,2,34
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,3,0,3,42
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,4,0,4,41
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,7,0,7,26
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,comment,A1,8,0,8,79
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,6,0,6,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,6,6,6,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,stringLiteral,A1,6,23,6,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,9,0,9,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,9,6,10,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,stringLiteral,A1,10,2,10,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,12,0,12,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,12,6,16,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,anonymousFunction,A1,12,19,16,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arrowFunctionParameters,A1,12,19,12,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,formalParameterList,A1,12,20,12,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,13,2,13,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,13,8,13,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,querySelector,A1,13,27,13,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arguments,A2,13,40,13,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,ifStatement,A1,14,2,14,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,returnStatement,A1,14,15,14,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,throwStatement,A2,15,2,15,79
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arguments,A2,15,17,15,79
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,18,0,18,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,18,6,18,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,anonymousFunction,A1,18,20,18,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arrowFunctionParameters,A1,18,20,18,21
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,objectLiteral,A1,18,26,18,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,20,0,20,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,20,6,20,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,anonymousFunction,A1,20,23,20,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arrowFunctionParameters,A1,20,23,20,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,objectLiteral,A1,20,29,20,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,varModifier,A1,21,0,21,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,variableDeclaration,A1,21,6,21,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,anonymousFunction,A1,21,23,21,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,arrowFunctionParameters,A1,21,23,21,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,objectLiteral,A1,21,29,21,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/utils.js,exportStatement,B1,23,0,30,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,importStatement,B1,1,0,1,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,variableDeclaration,A1,3,6,3,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,anonymousFunction,A1,3,22,3,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,arrowFunctionParameters,A1,3,28,3,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,objectLiteral,A1,3,34,3,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/fetchProducts.js,exportStatement,B1,5,0,5,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/about.js,comment,A1,1,0,1,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/about.js,importStatement,B1,2,0,2,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/about.js,importStatement,B1,3,0,3,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/about.js,importStatement,B1,4,0,4,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,comment,A1,1,0,1,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,comment,A1,6,0,6,17
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,comment,A1,11,0,11,18
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,2,0,2,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,3,0,3,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,4,0,4,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,7,0,7,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,8,0,8,52
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,9,0,9,44
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,12,0,12,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,13,0,13,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/products.js,importStatement,B1,14,0,14,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,1,0,1,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,5,0,5,10
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,9,0,9,12
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,10,0,10,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,11,0,11,57
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,12,0,12,54
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,13,0,13,51
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,14,0,14,55
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,15,0,15,59
